auc,ap,sensitivity,specificity,f1,brier,tn,fp,fn,tp,fold,youden_threshold,sensitivity_05,specificity_05,f1_05
0.8454896807972462,0.3911964255339995,0.7725424204178937,0.76303835387713,0.3449484987946526,0.15967442721761343,62151,19301,1622,5509,1,0.49335231515860983,0.7652503155237694,0.7685262485881256,0.34711532345270657
0.8461082721139711,0.3864399185989416,0.8001682793437106,0.7389259932230025,0.33464312943522373,0.1586160742420911,60187,21265,1425,5706,2,0.4633835718714445,0.7639882204459403,0.7719638560133576,0.34975764773858053
0.8475091944423361,0.3866175547346823,0.7906618059450364,0.7502670317123178,0.34060159458806477,0.1591771410762828,61110,20341,1493,5639,3,0.47665401522928,0.7697700504767246,0.7700826263643172,0.35025040671153784
0.8497602972475727,0.3832251947933777,0.7809563876034217,0.7618568218929173,0.34701062404586097,0.1580770710902537,62054,19397,1562,5569,4,0.4871624414927506,0.7687561351844061,0.7731765110311721,0.35267627380339683
0.8470918128557439,0.39205917566355114,0.7823587154676763,0.7581122392604143,0.3442552141182278,0.15873231451876413,61749,19702,1552,5579,5,0.4861064904001091,0.7677745056794278,0.7706473830892193,0.34998561702943715
