auc,ap,sensitivity,specificity,f1,brier,tn,fp,fn,tp,fold,youden_threshold,sensitivity_05,specificity_05,f1_05
0.8557957180042969,0.4120549400029133,0.7955405973916702,0.7631488484015125,0.3535019940179462,0.14881667494773865,62160,19292,1458,5673,1,0.46990180015563965,0.773243584350021,0.7832834061778716,0.3639964352906228
0.8568084450232074,0.4131452846061019,0.773243584350021,0.784830329519226,0.36551655563289254,0.14771497249603271,63926,17526,1617,5514,2,0.49922579526901245,0.7722619548450428,0.7852723076167559,0.36557355284121085
0.8577096307822863,0.4136725335810333,0.8003365114974762,0.7639316889909271,0.3559935137832107,0.14765286445617676,62223,19228,1424,5708,3,0.4698525369167328,0.776219854178351,0.7844716455292139,0.3663435132184098
0.8608301418025651,0.4116277262948456,0.8011499088486889,0.7688548943536605,0.36077168387483816,0.14629393815994263,62624,18827,1418,5713,4,0.47301506996154785,0.7812368531762726,0.7876514714368148,0.3714247616507767
0.8562445016230227,0.4175055191034221,0.7956808301780957,0.7642386219935913,0.3545363659085229,0.1475987434387207,62248,19203,1457,5674,5,0.4687420725822449,0.7719814892721918,0.7851591754551817,0.3653558984569438
